Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At-bats_2_t_cum,At-bats_t_cum,At_bats_2_t_cum,At_bats_2_t_1,At_bats_t_cum,At_bats_t_1,Bateos_2_t_cum,Bateos_2_t_1,Bateos_promedio_2_t_cum,Bateos_promedio_2_t_1,Bateos_promedio_t_cum,Bateos_promedio_t_1,Bateos_t_cum,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad de equipos_t,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t_cum,Dobles_2_t_1,Dobles_t_cum,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home-runs_2_t,Home-runs_t_cum,Home_runs_2_t_cum,Home_runs_2_t_1,Home_runs_t_cum,Home_runs_t_1,Juegos totales_t_cum,Juegos_iniciados_2_t_cum,Juegos_iniciados_2_t_1,Juegos_iniciados_t_cum,Juegos_iniciados_t_1,Juegos_t_cum,Juegos_t_1,Juegos_totales_t_cum,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants won_t,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On-base-plus-slugging_2_t_cum,Porcentaje_On-base-plus-slugging_t_cum,Porcentaje_On_base_plus_slugging_2_t_cum,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t_cum,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t_cum,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t_cum,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t_cum,Porcentaje_juegos_t_1,Porcentaje_on-base_2_t_cum,Porcentaje_on-base_t_cum,Porcentaje_on_base_2_t_cum,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t_cum,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t_cum,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t_cum,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs-batted-in_2_t_cum,Runs-batted-in_t_cum,Runs_batted_in_2_t_cum,Runs_batted_in_2_t_1,Runs_batted_in_t_cum,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_norm_t,Sueldo_ajustado_norm_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_norm_t,Sueldo_base_norm_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_norm_t,Sueldo_regular_norm_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t_cum,Triples_2_t_1,Triples_t_cum,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t_cum,WAR_2_t_1,WAR_t_cum,WAR_t_1,WS ganadas_t,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t,id,Y_Sueldo_ajustado_norm_t,Y_Sueldo_regular_norm_t,Y_Sueldo_base_norm_t,Y_TVS_t,Y_ln_Sueldo_ajustado_t,Y_ln_Sueldo_regular_t,X_At_bats_2_t_1_cum,X_At_bats_t_1_cum,X_Bateos_2_t_1_cum,X_Bateos_promedio_2_t_1_cum,X_Bateos_promedio_t_1_cum,X_Bateos_t_1_cum,X_Dobles_2_t_1_cum,X_Dobles_t_1_cum,X_Home_runs_2_t_1_cum,X_Home_runs_t_1_cum,X_Juegos_iniciados_2_t_1_cum,X_Juegos_iniciados_t_1_cum,X_Porcentaje_On_base_plus_slugging_2_t_1_cum,X_Porcentaje_On_base_plus_slugging_t_1_cum,X_Porcentaje_on_base_2_t_1_cum,X_Porcentaje_on_base_t_1_cum,X_Porcentaje_slugging_2_t_1_cum,X_Porcentaje_slugging_t_1_cum,X_Runs_batted_in_2_t_1_cum,X_Runs_batted_in_t_1_cum,X_Triples_2_t_1_cum,X_Triples_t_1_cum,X_WAR_2_t_1_cum,X_WAR_t_1_cum,At-bats_2_t_ya,At-bats_t_ya,At_bats_2_t_ya,At_bats_t_ya,Bateos_2_t_ya,Bateos_promedio_2_t_ya,Bateos_promedio_t_ya,Bateos_t_ya,Dobles_2_t_ya,Dobles_t_ya,Home-runs_t_ya,Home_runs_2_t_ya,Home_runs_t_ya,Juegos totales_t_ya,Juegos_iniciados_2_t_ya,Juegos_iniciados_t_ya,Juegos_t_ya,Juegos_totales_t_ya,Porcentaje_On-base-plus-slugging_2_t_ya,Porcentaje_On-base-plus-slugging_t_ya,Porcentaje_On_base_plus_slugging_2_t_ya,Porcentaje_On_base_plus_slugging_t_ya,Porcentaje_juegos_iniciados_2_t_ya,Porcentaje_juegos_iniciados_t_ya,Porcentaje_juegos_t_ya,Porcentaje_on-base_2_t_ya,Porcentaje_on-base_t_ya,Porcentaje_on_base_2_t_ya,Porcentaje_on_base_t_ya,Porcentaje_slugging_2_t_ya,Porcentaje_slugging_t_ya,Runs-batted-in_2_t_ya,Runs-batted-in_t_ya,Runs_batted_in_2_t_ya,Runs_batted_in_t_ya,Triples_2_t_ya,Triples_t_ya,WAR_2_t_ya,WAR_t_ya,X_At_bats_2_t_1_ya,X_At_bats_t_1_ya,X_Bateos_2_t_1_ya,X_Bateos_promedio_2_t_1_ya,X_Bateos_promedio_t_1_ya,X_Bateos_t_1_ya,X_Dobles_2_t_1_ya,X_Dobles_t_1_ya,X_Home_runs_2_t_1_ya,X_Home_runs_t_1_ya,X_Juegos_iniciados_2_t_1_ya,X_Juegos_iniciados_t_1_ya,X_Porcentaje_On_base_plus_slugging_2_t_1_ya,X_Porcentaje_On_base_plus_slugging_t_1_ya,X_Porcentaje_on_base_2_t_1_ya,X_Porcentaje_on_base_t_1_ya,X_Porcentaje_slugging_2_t_1_ya,X_Porcentaje_slugging_t_1_ya,X_Runs_batted_in_2_t_1_ya,X_Runs_batted_in_t_1_ya,X_Triples_2_t_1_ya,X_Triples_t_1_ya,X_WAR_2_t_1_ya,X_WAR_t_1_ya,pca1_t_1,pca2_t_1,pca1_t,pca2_t
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.6174885550765,-566.4372629095277,41506.86924787382,124174.4948357073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.07110069636724,-395.259070634169,81628.11465110043,80263.0775476468
ATL,ATL,6.3,6.3,0.0,0.0,2016.0,1.0,1.0,0.0,0.0,0.0,0.0,61009.0,165649.0,247.0,407.0,3025.0,15129.0,0.049729,0.091204,0.223,0.302,55.0,123.0,1000000.0,0.0,0.0,13.0,18.0,1.0,1.0,256.0,576.0,16.0,24.0,39.0,38.0,39.0,ATL,Atlanta Braves,Atlanta Braves,Georgia,64292539.0,61242539.0,0.0,0.0,4.0,81.0,2.0,9.0,0.0,3481.0,11025.0,59.0,105.0,81.0,113.0,160.0,160.0,A.J. Pierzynski,3050000.0,2400000.0,0.0,18.0,18.0,250.0,250.0,23.0,23.0,0.0,0.0,0.312481,0.599076,0.559,0.774,0.134689,0.419904,0.367,0.648,0.503,0.698,0.0,0.0,0.061009,0.116964,0.247,0.342,0.097344,0.1866239999999999,0.312,0.432,C,C,0.41875,0.40625,0.0,0.0,529.0,2401.0,23.0,49.0,UFA,0.0881500017863003,0.0735264593785606,3050000.0,2400000.0,0.0473922362467254,0.0606770110058126,2000000.0,2000000.0,0.032,0.022,0.074639072745809,0.0682116758576424,3050000.0,2400000.0,0.0,2610.1881000000003,0.0,51.09,0.0,1.0,0.0,1.0,3000000.0,3000000.0,2000000.0,19157500.0,69107500.0,3000000.0,2000000.0,3000000.0,67.0,65.0,3.0175853971921485,1.96,1.7371198568872983,1.4,0.0,3.0,3.0,14.930652148583594,14.50865773852422,14.930652148583594,2.0,0.0257430315067081,0.0120278732825667,-0.0286294609616619,-7.147726911403373,0.0311388747975454,0.0311388747975454,-258.0202492211838,16.06300872256452,-81.77837837837838,0.2698343195266272,0.519455791696105,9.043139851753836,-13.395348837209305,3.659965687982512,-2.7,-1.6431676725154982,-68.05555555555556,8.249579113843055,0.5614582942830366,0.7493052076977956,0.2713781902552205,0.5209397184465977,-0.2934339622641509,0.5416954515815606,-25.817204301075268,5.081063304179084,-0.1111111111111111,-0.3333333333333333,-0.6105919003115264,-0.7814038010603266,0.0,0.0,253009.0,503.0,18769.0,0.073984,0.272,137.0,576.0,24.0,0.0,289.0,17.0,0.0,15129.0,123.0,134.0,162.0,0.0,0.0,0.521284,0.722,0.570025,0.755,0.822,0.0,0.0,0.088209,0.297,0.1806249999999999,0.425,0.0,0.0,4900.0,70.0,1.0,1.0,3.1684,1.78,351.90337423312883,18.75908777721158,102.2485549132948,-0.154568,0.3931513703397204,10.111802752887083,-8.307692307692308,-2.8823067684915684,-16.2,4.024922359499621,98.6086956521739,9.930191118612669,0.6839289999999999,0.827,-0.212552,0.4610336213336289,0.4665446096654274,0.6830407086443878,58.12745098039216,7.624136080920392,4.0,2.0,-1.4658758620689654,-1.2107336049143782,-395.6223492662497,-15.358806594128922,167454.8233586447,-37261.28866156356
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.42690414760934,491.9751360788966,27497.67830431937,115923.6456656526
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.005982187543655,417.11719247693895,91559.03153023639,45807.173758452336
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-196.14506474189324,0.7203554329496783,-97679.91921910031,-25293.21840050624
DET,DET,6.0,6.0,2018.0,2013.0,2013.0,5.0,1.0,1.0,1.0,0.0,0.0,16.0,900.0,4.0,30.0,0.0,9.0,0.0,0.01,0.0,0.1,0.0,3.0,800000.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,27.0,29.0,DET,Detroit Tigers,Detroit Tigers,Michigan,25987701.0,13987701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,961.0,29.0,31.0,29.0,31.0,162.0,162.0,Anibal Sanchez,12000000.0,3147540.0,0.0,11.0,11.0,205.0,205.0,15.0,14.0,0.0,0.0,0.04,0.0876159999999999,0.2,0.296,0.032041,0.036481,0.179,0.191,0.179,0.191,0.0,0.0,0.04,0.016641,0.2,0.129,0.0,0.027889,0.0,0.167,RP,RP,0.5740740740740741,0.5432098765432098,0.0,0.0,0.0,0.0,0.0,0.0,UFA,0.3031303591259047,0.0977227713917007,8800000.0,3147540.0,0.2779783393501805,0.2558924180904977,8000000.0,8000000.0,0.057,0.022,0.2917251051893408,0.2478731026541336,8800000.0,8000000.0,6528.639999999999,2546.2116,80.8,50.46,0.0,1.0,0.0,1.0,80000000.0,16000000.0,8000000.0,107775000.0,221000000.0,80000000.0,8000000.0,16000000.0,93.0,88.0,37.21,1.6900000000000002,6.1,1.3,0.0,4.0,4.0,15.990262279448435,15.89495209964411,15.990262279448435,24.0,-0.3829050775099734,-0.4252784178744478,-0.4083941850374917,0.2279504059859096,-0.2818604108232718,-0.2818604108232718,-1.6605166051660516,-1.2886103387626733,-0.0538922155688622,-0.0319488817891373,-0.1787425013507906,-0.232146969760241,-0.0,-0.0,-0.0,-0.0,-6.582191780821918,-2.5655782546673405,-0.1060726392251815,-0.3256879476203895,-0.0455917808219178,-0.2135223192594109,-0.0564554655870445,-0.2376035891712171,-0.0,-0.0,-0.3333333333333333,-0.5773502691896258,-0.3158878504672898,-0.562039011517252,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,29.0,29.0,162.0,0.0,0.0,0.04,0.2,0.032041,0.179,0.179,0.0,0.0,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21,6.1,-1.6605166051660516,-1.2886103387626733,-0.0538922155688622,-0.0319488817891373,-0.1787425013507906,-0.232146969760241,-0.0,-0.0,-0.0,-0.0,-6.582191780821918,-2.5655782546673405,-0.1060726392251815,-0.3256879476203895,-0.0455917808219178,-0.2135223192594109,-0.0564554655870445,-0.2376035891712171,-0.0,-0.0,-0.3333333333333333,-0.5773502691896258,-0.3158878504672898,-0.562039011517252,-198.8190438176983,-2.79981646509469,-51222.035671948346,-76144.03139819148
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-291.23916610941626,-111.72431151633008,-133127.7708252589,13506.629408984089
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-413.3964593193648,-15.802247617877148,199370.4078220498,-38678.749699454645
ATL,DET,6.0,6.0,2019.0,2018.0,2018.0,1.0,5.0,1.0,5.0,0.0,0.0,1681.0,4.0,41.0,2.0,1.0,0.0,0.000576,0.0,0.024,0.0,1.0,0.0,0.0,800000.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.0,28.0,34.0,DET,Atlanta Braves,Detroit Tigers,Georgia,95390927.0,88987701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,289.0,24.0,17.0,25.0,28.0,162.0,162.0,Anibal Sanchez,1000000.0,16000000.0,0.0,18.0,11.0,205.0,205.0,24.0,16.0,0.0,0.0,0.0051839999999999,0.0,0.072,0.0,0.0219039999999999,0.0110249999999999,0.148,0.105,0.154,0.173,0.0,0.0,0.002304,0.0,0.048,0.0,0.000576,0.0,0.024,0.0,SP,RP,0.5555555555555556,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,UFA,0.0281124502508024,0.4721590418759182,1000000.0,16800000.0,0.0141234986247252,0.4840119587816611,1000000.0,16000000.0,0.008,0.089,0.0131876302398657,0.4714942831124608,1000000.0,16800000.0,7216.5025,0.0,84.95,0.0,0.0,0.0,0.0,0.0,2500000.0,1000000.0,16000000.0,2900000.0,2000000.0,1000000.0,80000000.0,2500000.0,90.0,64.0,10.6929,3.009561375376984,3.27,1.7348087431693973,0.0,3.0,4.0,13.815510557964274,13.815510557964274,13.815510557964274,24.0,0.2319682224157434,0.3786844676639482,0.3460680679977996,-0.8102873585127952,0.2336815659188338,0.2978126281658912,-0.0062305295950155,-0.0789337037963858,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7839506172839503,-1.3356461422412564,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.937558060865104,-0.9682758185894678,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,29.0,29.0,162.0,0.0,0.0,0.04,0.2,0.032041,0.179,0.179,0.0,0.0,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21,6.1,-1.6605166051660516,-1.2886103387626733,-0.0538922155688622,-0.0319488817891373,-0.1787425013507906,-0.232146969760241,-0.0,-0.0,-0.0,-0.0,-6.582191780821918,-2.5655782546673405,-0.1060726392251815,-0.3256879476203895,-0.0455917808219178,-0.2135223192594109,-0.0564554655870445,-0.2376035891712171,-0.0,-0.0,-0.3333333333333333,-0.5773502691896258,-0.3158878504672898,-0.562039011517252,35.850539793292974,510.1265501505795,86633.0815942735,84713.09724814443
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-365.3494468155346,40.2649498073767,40155.18970288942,135585.46547992647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254.96675201600502,-3.4827175314236047,-48729.58795206487,-27492.13596922836
WSH,ATL,6.0,6.0,2022.0,2019.0,2019.0,2.0,1.0,1.0,1.0,0.0,0.0,2704.0,1681.0,52.0,41.0,36.0,1.0,0.013225,0.000576,0.115,0.024,6.0,1.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,33.0,35.0,ATL,Washington Nationals,Atlanta Braves,Washington DC,105390927.0,95390927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,576.0,30.0,24.0,30.0,25.0,162.0,162.0,Anibal Sanchez,10000000.0,1000000.0,0.0,1.0,18.0,205.0,205.0,6.0,24.0,0.0,0.0,0.053361,0.0051839999999999,0.231,0.072,0.034225,0.0219039999999999,0.185,0.148,0.185,0.154,0.0,0.0,0.013225,0.002304,0.115,0.048,0.013225,0.000576,0.115,0.024,SP,SP,0.5740740740740741,0.5555555555555556,0.0,0.0,1.0,0.0,1.0,0.0,UFA,0.159708852912759,0.0281124502508024,6000000.0,1000000.0,0.216141675134272,0.0141234986247252,8000000.0,1000000.0,0.035,0.008,0.2435638416028909,0.0131876302398657,10000000.0,1000000.0,4994.2489000000005,7216.5025,70.67,84.95,0.0,0.0,0.0,0.0,19000000.0,9500000.0,1000000.0,184550000.0,2900000.0,19000000.0,1000000.0,9500000.0,93.0,90.0,9.8596,10.6929,3.14,3.27,0.0,1.0,3.0,15.60727002719233,15.89495209964411,16.11809565095832,24.0,0.2319682224157434,0.3786844676639482,0.3460680679977996,-0.8102873585127952,0.2336815659188338,0.2978126281658912,-2.643081761006289,-1.6257557507221954,-0.005813953488372,-0.0016744186046511,-0.0409196603682284,-0.0762492851663023,-0.0,-0.0,-0.0,-0.0,-3.6226415094339615,-1.903323805723546,-0.0053664596273291,-0.0732561234800831,-0.005832911392405,-0.07637349928087,-0.001006993006993,-0.0317331531208767,-0.0,-0.0,-0.0,-0.0,-1.859634782608696,1.363684267933269,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,29.0,29.0,162.0,0.0,0.0,0.04,0.2,0.032041,0.179,0.179,0.0,0.0,0.04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21,6.1,-1.6605166051660516,-1.2886103387626733,-0.0538922155688622,-0.0319488817891373,-0.1787425013507906,-0.232146969760241,-0.0,-0.0,-0.0,-0.0,-6.582191780821918,-2.5655782546673405,-0.1060726392251815,-0.3256879476203895,-0.0455917808219178,-0.2135223192594109,-0.0564554655870445,-0.2376035891712171,-0.0,-0.0,-0.3333333333333333,-0.5773502691896258,-0.3158878504672898,-0.562039011517252,-275.2276693303143,-27.58442391773329,-57530.786457410606,-17854.881130193688
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254.03677191075627,-3.4312420995695967,-47113.86751647064,-29258.61846292017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-229.11747990384842,140.38107667886896,-13280.243549876714,-29081.160582025954
TB,WSH,6.0,6.0,2016.0,2015.0,2015.0,1.0,2.0,0.0,1.0,0.0,0.0,255025.0,305809.0,505.0,553.0,17956.0,17689.0,0.070225,0.0580809999999999,0.265,0.241,134.0,133.0,0.0,0.0,0.0,7.0,8.0,2.0,1.0,784.0,961.0,28.0,31.0,29.0,27.0,29.0,WSH,Tampa Bay Rays,Washington Nationals,Florida,31879600.0,24379600.0,0.0,0.0,225.0,196.0,15.0,14.0,0.0,17956.0,20164.0,134.0,142.0,143.0,146.0,161.0,162.0,Asdrubal Cabrera,7500000.0,0.0,0.0,1.0,1.0,235.0,235.0,4.0,3.0,0.0,0.0,0.553536,0.4816359999999999,0.744,0.694,0.6839289999999999,0.769129,0.827,0.877,0.883,0.901,0.0,0.0,0.099225,0.094249,0.315,0.307,0.1848999999999999,0.149769,0.43,0.387,2B,2B,0.4906832298136646,0.5925925925925926,0.0,0.0,3364.0,3721.0,58.0,61.0,UFA,0.2301320750348478,0.3845507150982172,7500000.0,10000000.0,0.2451868838439565,0.3975903614457832,7500000.0,10000000.0,0.098,0.07,0.2257156711317814,0.384283845147387,7500000.0,10000000.0,1925.4544000000003,1182.6721,43.88,34.39,25.0,16.0,5.0,4.0,7500000.0,7500000.0,8250000.0,9000000.0,14150000.0,7500000.0,16500000.0,7500000.0,79.0,96.0,2.6895999999999995,1.6384,1.64,1.28,0.0,0.0,0.0,15.83041357850654,15.83041357850654,15.83041357850654,26.0,0.0087208684997051,0.0016573570470955,0.0006713464233287,1.0497839525081911,0.0119594427529783,0.0119594427529783,524.5437392795883,22.9029198854554,107.85975609756098,-0.1891889250814332,0.4349585325998712,10.385555165592304,29.12121212121212,5.396407334626633,-8.909090909090908,2.9848100289785457,133.53642384105962,11.555796114550464,-0.4855201612903225,0.6967927678229177,0.2374030226700251,0.4872402104404204,-0.2517126050420168,0.5017096820293753,46.5125,6.820007331374359,4.0,2.0,-0.4804692082111437,-0.6931588621745695,0.0,0.0,255025.0,505.0,17956.0,0.070225,0.265,134.0,784.0,28.0,0.0,225.0,15.0,0.0,17956.0,134.0,143.0,161.0,0.0,0.0,0.553536,0.744,0.6839289999999999,0.827,0.883,0.0,0.0,0.099225,0.315,0.1848999999999999,0.43,0.0,0.0,3364.0,58.0,25.0,5.0,2.6895999999999995,1.64,524.5437392795883,22.9029198854554,107.85975609756098,-0.1891889250814332,0.4349585325998712,10.385555165592304,29.12121212121212,5.396407334626633,-8.909090909090908,2.9848100289785457,133.53642384105962,11.555796114550464,-0.4855201612903225,0.6967927678229177,0.2374030226700251,0.4872402104404204,-0.2517126050420168,0.5017096820293753,46.5125,6.820007331374359,4.0,2.0,-0.4804692082111437,-0.6931588621745695,-348.4968253131639,0.3431569965124997,-17677.103945789288,-24270.533494343465
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-228.405566466705,141.25770446148172,-89109.8886225691,53912.68898080592
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-343.85010935077474,4.915701450968464,-61192.40218118619,23356.007815114506
