Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,At_bats_2_t,At_bats_2_t_1,At_bats_t,At_bats_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_promedio_2_t,Bateos_promedio_2_t_1,Bateos_promedio_t,Bateos_promedio_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Dobles_2_t,Dobles_2_t_1,Dobles_t,Dobles_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Home_runs_2_t,Home_runs_2_t_1,Home_runs_t,Home_runs_t_1,Juegos_iniciados_2_t,Juegos_iniciados_2_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_On_base_plus_slugging_2_t,Porcentaje_On_base_plus_slugging_2_t_1,Porcentaje_On_base_plus_slugging_t,Porcentaje_On_base_plus_slugging_t_1,Porcentaje_juegos_iniciados_2_t,Porcentaje_juegos_iniciados_2_t_1,Porcentaje_juegos_iniciados_t,Porcentaje_juegos_iniciados_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Porcentaje_on_base_2_t,Porcentaje_on_base_2_t_1,Porcentaje_on_base_t,Porcentaje_on_base_t_1,Porcentaje_slugging_2_t,Porcentaje_slugging_2_t_1,Porcentaje_slugging_t,Porcentaje_slugging_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Runs_batted_in_2_t,Runs_batted_in_2_t_1,Runs_batted_in_t,Runs_batted_in_t_1,Status_agente_libre,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Triples_2_t,Triples_2_t_1,Triples_t,Triples_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WS_ganadas_t,WS_ganadas_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
TOR,SF,6.233201581027661,6.241500000000008,2015,2013,2013,2,2,1,0,0,118336,210681,344,459,9216,25281,0.07784100000000002,0.11971599999999999,0.279,0.346,96,159,0,0,7,3,1,5,225,625,15,25,28,27,28,SF,Toronto Blue Jays,San Francisco Giants,Toronto,20818600,12818600,9,121,3,11,7225,12544,85,112,88,113,162,162,Melky Cabrera,8000000,6000000,2,23,210.0,210.0,5,23,0.4651240000000001,0.820836,0.682,0.906,0.275625,0.47748099999999993,0.525,0.691,0.543,0.698,0.10368400000000001,0.1521,0.322,0.39,0.1296,0.266256,0.36,0.516,LF,LF,0.4567901234567901,0.5802469135802469,900,3600,30,60,UFA,8000000,6000000,8000000,6000000,0.061,0.044,8000000,6000000,0.0,8973.7729,0.0,94.73,4,100,2,10,16000000,8000000,6000000,36750000,4800000,16000000,6000000,8000000,74,94,0.019600000000000003,23.232400000000002,0.14,4.82,2,7,15.89495209964411,15.89495209964411,15.89495209964411
TOR,KC,6.233201581027661,6.241500000000008,2015,0,2013,2,2,1,0,0,118336,210681,344,459,9216,25281,0.07784100000000002,0.11971599999999999,0.279,0.346,96,159,0,0,7,2,1,2,225,625,15,25,28,26,28,SF,Toronto Blue Jays,Kansas City Royals,Toronto,20818600,6818600,9,121,3,11,7225,12544,85,112,88,113,162,162,Melky Cabrera,8000000,1250000,2,2,210.0,210.0,5,7,0.4651240000000001,0.820836,0.682,0.906,0.275625,0.47748099999999993,0.525,0.691,0.543,0.698,0.10368400000000001,0.1521,0.322,0.39,0.1296,0.266256,0.36,0.516,LF,LF,0.4567901234567901,0.4444444444444444,900,3600,30,60,UFA,8000000,1250000,8000000,1250000,0.061,0.024,8000000,1250000,0.0,8973.7729,0.0,94.73,4,100,2,10,16000000,8000000,1250000,36750000,5000000,16000000,1250000,8000000,74,72,0.019600000000000003,23.232400000000002,0.14,4.82,2,1,15.89495209964411,15.89495209964411,15.89495209964411
LAA,PHI,6.3,6.3,2016,2013,2013,2,2,3,0,2,36,3025,6,55,1,16,0.027889000000000004,0.0053289999999999995,0.167,0.073,1,4,0,2000000,8,7,5,2,0,0,0,0,32,29,32,LAD,Los Angeles Angels,Philadelphia Phillies,California,42098500,35598500,0,0,0,0,400,900,20,30,28,31,162,162,Joe Blanton,6500000,10500000,1,7,252.0,252.0,10,14,0.11088900000000002,0.043264,0.333,0.208,0.015375999999999999,0.034225,0.124,0.185,0.173,0.191,0.027889000000000004,0.018496000000000002,0.167,0.136,0.027889000000000004,0.0053289999999999995,0.167,0.073,RP,RP,0.4814814814814814,0.5,0,1,0,1,UFA,6500000,10500000,6500000,8500000,0.046,0.059,6500000,10500000,0.0,0.0,0.0,0.0,0,0,0,0,15000000,7500000,8000000,153500000,57650000,15000000,24000000,7500000,78,81,3.85329732893367,0.0121,1.9629817444219062,0.11,1,2,15.687312734865866,15.687312734865866,15.687312734865866
LAA,PHI,6.3,6.3,2016,2013,2013,2,2,3,0,1,36,3025,6,55,1,16,0.027889000000000004,0.0053289999999999995,0.167,0.073,1,4,0,2000000,8,7,5,2,0,0,0,0,32,29,32,LAD,Los Angeles Angels,Philadelphia Phillies,California,42098500,25098500,0,0,0,0,400,900,20,30,28,31,162,162,Joe Blanton,6500000,10500000,1,7,252.0,252.0,10,14,0.11088900000000002,0.043264,0.333,0.208,0.015375999999999999,0.034225,0.124,0.185,0.173,0.191,0.027889000000000004,0.018496000000000002,0.167,0.136,0.027889000000000004,0.0053289999999999995,0.167,0.073,RP,RP,0.4814814814814814,0.5,0,1,0,1,UFA,6500000,10500000,6500000,8500000,0.046,0.062,6500000,10500000,0.0,0.0,0.0,0.0,0,0,0,0,15000000,7500000,8000000,153500000,57650000,15000000,24000000,7500000,78,81,3.85329732893367,0.0121,1.9629817444219062,0.11,1,2,15.687312734865866,15.687312734865866,15.687312734865866
NYY,LAD,6.233201581027661,6.241500000000008,2014,2012,2013,1,1,1,1,1,36,4,6,2,0,0,0.0,0.0,0.0,0.0,0,0,0,4000000,8,9,2,5,0,0,0,0,37,35,38,NYY,New York Yankees,Los Angeles Dodgers,New York,76800000,47800000,0,0,0,0,1024,1089,32,33,32,33,162,162,Hiroki Kuroda,15000000,12500000,40,25,214.14778325123152,215.16189000774594,50,26,0.0,0.0,0.0,0.0,0.039204,0.04161599999999999,0.198,0.204,0.198,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP,SP,0.5246913580246914,0.5308641975308642,0,0,0,0,UFA,15000000,12500000,15000000,8000000,0.063,0.109,15000000,12500000,2756.25,6699.422499999999,52.5,81.85,0,0,0,0,15000000,15000000,12000000,64000000,44651311,15000000,12000000,15000000,85,86,16.0,27.772899999999996,4.0,5.27,27,6,16.523560759066484,16.523560759066484,16.523560759066484
NYY,NYY,6.233201581027661,6.241500000000008,2014,2013,2013,1,1,1,1,1,36,4,6,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,8,9,2,2,0,0,0,0,37,36,38,NYY,New York Yankees,New York Yankees,New York,76800000,59300000,0,0,0,0,1024,1089,32,33,32,33,162,162,Hiroki Kuroda,15000000,10000000,40,40,214.14778325123152,215.16189000774594,50,50,0.0,0.0,0.0,0.0,0.039204,0.04161599999999999,0.198,0.204,0.198,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP,SP,0.5246913580246914,0.5864197530864198,0,0,0,0,UFA,15000000,10000000,15000000,10000000,0.063,0.044,15000000,10000000,2756.25,6699.422499999999,52.5,81.85,0,0,0,0,15000000,15000000,10000000,64000000,9100000,15000000,10000000,15000000,85,95,16.0,27.772899999999996,4.0,5.27,27,27,16.523560759066484,16.523560759066484,16.523560759066484
CIN,CIN,6.2,6.2,2015,2013,2013,2,2,1,0,0,16641,178084,129,422,961,13456,0.0576,0.07562500000000001,0.24,0.275,31,116,1000000,0,12,4,2,2,25,784,5,28,34,33,34,CIN,Cincinnati Reds,Cincinnati Reds,Ohio,23504200,20004200,4,676,2,26,1156,11881,34,109,38,125,162,162,Ryan Ludwick,3000000,2450000,10,10,214.0,214.0,15,14,0.381924,0.769129,0.618,0.877,0.04409999999999999,0.4529290000000001,0.21,0.673,0.235,0.772,0.085849,0.11971599999999999,0.293,0.346,0.10627600000000001,0.281961,0.326,0.531,LF,LF,0.5555555555555556,0.5987654320987654,144,6400,12,80,UFA,2000000,2450000,1000000,2000000,0.019,0.027,2000000,2450000,0.0,5889.027599999999,0.0,76.74,0,1,0,1,15000000,7500000,3000000,41800000,5100000,15000000,3000000,7500000,90,97,3.85329732893367,5.107599999999999,1.9629817444219062,2.26,5,5,14.508657738524219,13.815510557964274,14.508657738524219
NYY,NYY,6.0,6.0,2015,2013,2013,2,2,5,0,4,270400,395641,520,629,18496,31684,0.06864400000000001,0.08008899999999998,0.262,0.283,136,178,0,1000000,8,9,2,2,225,784,15,28,39,34,39,NYY,New York Yankees,New York Yankees,New York,154500000,148000000,49,81,7,9,16384,22801,128,151,150,162,162,162,Ichiro Suzuki,6500000,6781420,40,40,175.0,175.0,50,50,0.408321,0.48441599999999996,0.639,0.696,0.6241000000000001,0.8686240000000001,0.79,0.932,0.926,1.0,0.088209,0.094249,0.297,0.307,0.11696400000000001,0.1521,0.342,0.39,RF,RF,0.5246913580246914,0.5864197530864198,1225,3025,35,55,UFA,6500000,6781420,6500000,17000000,0.027,0.03,6500000,18000000,305.20089999999993,17.64,17.47,4.2,9,36,3,6,13000000,6500000,18000000,64000000,9100000,13000000,90000000,6500000,85,95,4.5796,0.0576,2.14,0.24,27,27,15.687312734865866,15.687312734865866,15.687312734865866
WSH,LAA,6.5,6.5,2014,2013,2013,1,1,4,0,3,2209,16,47,4,64,0,0.028900000000000006,0.0,0.17,0.0,8,0,0,0,11,4,1,5,9,0,3,0,32,28,32,LAA,Washington Nationals,Los Angeles Angels,Washington DC,64773500,48273500,0,0,0,0,900,900,30,30,31,31,162,162,Dan Haren,13000000,12750000,1,1,215.0,215.0,2,10,0.191844,0.0,0.438,0.0,0.034225,0.034225,0.185,0.185,0.191,0.191,0.04161599999999999,0.0,0.204,0.0,0.054756000000000006,0.0,0.234,0.0,SP,SP,0.5308641975308642,0.5493827160493827,4,0,2,0,UFA,13000000,12750000,13000000,12750000,0.112,0.081,13000000,12750000,136.1889,181.9801,11.67,13.49,0,0,0,0,13000000,13000000,11187500,67000000,321150000,13000000,44750000,13000000,86,89,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,1,16.38045991542581,16.38045991542581,16.38045991542581
WSH,LAA,6.5,6.5,2014,2013,2013,1,1,4,0,2,2209,16,47,4,64,0,0.028900000000000006,0.0,0.17,0.0,8,0,0,0,11,4,1,5,9,0,3,0,32,28,32,LAA,Washington Nationals,Los Angeles Angels,Washington DC,64773500,35523500,0,0,0,0,900,900,30,30,31,31,162,162,Dan Haren,13000000,12750000,1,1,215.0,215.0,2,10,0.191844,0.0,0.438,0.0,0.034225,0.034225,0.185,0.185,0.191,0.191,0.04161599999999999,0.0,0.204,0.0,0.054756000000000006,0.0,0.234,0.0,SP,SP,0.5308641975308642,0.5493827160493827,4,0,2,0,UFA,13000000,12750000,13000000,12750000,0.112,0.087,13000000,12750000,136.1889,181.9801,11.67,13.49,0,0,0,0,13000000,13000000,11187500,67000000,321150000,13000000,44750000,13000000,86,89,3.85329732893367,4.064018289190207,1.9629817444219062,2.015941043083901,0,1,16.38045991542581,16.38045991542581,16.38045991542581
BOS,CIN,6.1,6.1,2015,2012,2013,2,2,1,0,0,96721,77841,311,279,5929,5329,0.061503999999999996,0.06864400000000001,0.248,0.262,77,73,0,0,10,4,1,2,289,100,17,10,32,30,32,OAK,Boston Red Sox,Cincinnati Reds,Massachusetts,11904599,5904599,169,324,13,18,5776,5476,76,74,116,99,162,162,Jonny Gomes,5000000,1750000,13,10,205.0,205.0,21,14,0.597529,0.753424,0.773,0.868,0.21996099999999996,0.208849,0.469,0.457,0.716,0.611,0.11902499999999998,0.142129,0.345,0.377,0.18318399999999999,0.241081,0.428,0.491,LF,LF,0.5987654320987654,0.5987654320987654,2704,2209,52,47,UFA,5000000,1750000,5000000,1750000,0.029,0.021,5000000,1750000,1683.4609,5941.3264,41.03,77.08,0,0,0,0,10000000,5000000,1750000,130700000,5100000,10000000,1750000,5000000,97,97,2.4964000000000004,3.3124000000000002,1.58,1.82,8,5,15.424948470398375,15.424948470398375,15.424948470398375
BOS,OAK,6.1,6.1,2015,2013,2013,2,2,1,0,0,96721,77841,311,279,5929,5329,0.061503999999999996,0.06864400000000001,0.248,0.262,77,73,0,0,10,3,1,5,289,100,17,10,32,31,32,OAK,Boston Red Sox,Oakland Athletics,Massachusetts,11904599,6904599,169,324,13,18,5776,5476,76,74,116,99,162,162,Jonny Gomes,5000000,1000000,13,15,205.0,205.0,21,24,0.597529,0.753424,0.773,0.868,0.21996099999999996,0.208849,0.469,0.457,0.716,0.611,0.11902499999999998,0.142129,0.345,0.377,0.18318399999999999,0.241081,0.428,0.491,LF,LF,0.5987654320987654,0.5802469135802469,2704,2209,52,47,UFA,5000000,1000000,5000000,1000000,0.029,0.017,5000000,1000000,1683.4609,5941.3264,41.03,77.08,0,0,0,0,10000000,5000000,1000000,130700000,15414066,10000000,1000000,5000000,97,94,2.4964000000000004,3.3124000000000002,1.58,1.82,8,9,15.424948470398375,15.424948470398375,15.424948470398375
TOR,LAA,5.8,5.8,2016,2013,2013,3,3,3,0,2,133225,83521,365,289,7396,5476,0.055695999999999996,0.065536,0.236,0.256,86,74,0,166667,7,4,1,5,144,121,12,11,32,29,32,LAA,Toronto Blue Jays,Los Angeles Angels,Toronto,16907000,13907000,25,4,5,2,9604,4900,98,70,107,100,162,162,Maicer Izturis,3000000,3800000,2,1,155.0,155.0,5,10,0.356409,0.40195600000000004,0.597,0.634,0.366025,0.18662399999999998,0.605,0.432,0.661,0.617,0.08294399999999999,0.1024,0.288,0.32,0.0961,0.09922500000000001,0.31,0.315,2B,2B,0.4567901234567901,0.5493827160493827,1024,400,32,20,UFA,3000000,3966667,3000000,3800000,0.023,0.025,3000000,3966667,30.030400000000004,133.4025,5.48,11.55,0,0,0,0,10000000,3333333,3333333,36750000,321150000,10000000,10000000,3333333,74,89,3.85329732893367,0.04000000000000001,1.9629817444219062,0.2,2,1,14.914122846632385,14.914122846632385,14.914122846632385
TOR,LAA,5.8,5.8,2016,2013,2013,3,3,3,0,1,133225,83521,365,289,7396,5476,0.055695999999999996,0.065536,0.236,0.256,86,74,0,166667,7,4,1,5,144,121,12,11,32,29,32,LAA,Toronto Blue Jays,Los Angeles Angels,Toronto,16907000,10107000,25,4,5,2,9604,4900,98,70,107,100,162,162,Maicer Izturis,3000000,3100000,2,1,155.0,155.0,5,10,0.356409,0.40195600000000004,0.597,0.634,0.366025,0.18662399999999998,0.605,0.432,0.661,0.617,0.08294399999999999,0.1024,0.288,0.32,0.0961,0.09922500000000001,0.31,0.315,2B,2B,0.4567901234567901,0.5493827160493827,1024,400,32,20,UFA,3000000,3266667,3000000,3100000,0.023,0.022,3000000,3266667,30.030400000000004,133.4025,5.48,11.55,0,0,0,0,10000000,3333333,3333333,36750000,321150000,10000000,10000000,3333333,74,89,3.85329732893367,0.04000000000000001,1.9629817444219062,0.2,2,1,14.914122846632385,14.914122846632385,14.914122846632385
MIN,PIT,6.3,6.3,2015,2013,2013,2,2,2,0,1,49,2209,7,47,0,25,0.0,0.011236,0.0,0.106,0,5,0,1000000,7,3,1,2,0,0,0,0,32,30,32,PIT,Minnesota Twins,Pittsburgh Pirates,Minnesota,0,0,0,0,0,0,961,784,31,28,32,32,162,162,Kevin Correia,0,0,6,9,200.0,200.0,14,14,0.0,0.045369,0.0,0.213,0.036481,0.029928999999999997,0.191,0.173,0.198,0.198,0.0,0.011236,0.0,0.106,0.0,0.011236,0.0,0.106,SP,SP,0.4074074074074074,0.4876543209876543,0,0,0,0,UFA,4500000,4000000,4500000,3000000,0.055,0.065,4500000,4000000,1620.8675999999998,1779.1524,40.26,42.18,0,0,0,0,10000000,5000000,4000000,15515000,14500000,10000000,8000000,5000000,66,79,5.3361,0.22089999999999999,2.31,0.47,3,5,15.319587954740548,15.319587954740548,15.319587954740548
MIN,PIT,6.3,6.3,2015,2013,2013,2,2,2,0,0,49,2209,7,47,0,25,0.0,0.011236,0.0,0.106,0,5,0,1000000,7,3,1,2,0,0,0,0,32,30,32,PIT,Minnesota Twins,Pittsburgh Pirates,Minnesota,0,0,0,0,0,0,961,784,31,28,32,32,162,162,Kevin Correia,0,0,6,9,200.0,200.0,14,14,0.0,0.045369,0.0,0.213,0.036481,0.029928999999999997,0.191,0.173,0.198,0.198,0.0,0.011236,0.0,0.106,0.0,0.011236,0.0,0.106,SP,SP,0.4074074074074074,0.4876543209876543,0,0,0,0,UFA,4500000,4000000,4500000,3000000,0.055,0.083,4500000,4000000,1620.8675999999998,1779.1524,40.26,42.18,0,0,0,0,10000000,5000000,4000000,15515000,14500000,10000000,8000000,5000000,66,79,5.3361,0.22089999999999999,2.31,0.47,3,5,15.319587954740548,15.319587954740548,15.319587954740548
BOS,OAK,6.0,6.0,2014,2013,2013,1,1,2,1,2,194481,82369,441,287,12544,4096,0.064516,0.049729,0.254,0.223,112,64,0,0,10,3,1,5,841,169,29,13,29,27,30,OAK,Boston Red Sox,Oakland Athletics,Massachusetts,38250000,26900000,169,49,13,7,14884,5625,122,75,124,79,162,162,Stephen Drew,10000000,1863387,13,15,200.0,200.0,21,24,0.605284,0.43164900000000006,0.778,0.657,0.567009,0.21436900000000003,0.753,0.463,0.765,0.488,0.11155600000000002,0.095481,0.334,0.309,0.197136,0.12110399999999999,0.444,0.348,2B,2B,0.5987654320987654,0.5802469135802469,4489,784,67,28,UFA,10000000,1863387,9500000,7750000,0.059,0.031,10000000,7750000,3289.0225,0.0,57.35,0.0,64,1,8,1,9500000,9500000,6875000,130700000,15414066,9500000,13750000,9500000,97,94,7.0225,4.064018289190207,2.65,2.015941043083901,8,9,16.11809565095832,16.06680235657077,16.11809565095832
BOS,ARI,6.0,6.0,2014,2013,2013,1,1,2,1,1,194481,82369,441,287,12544,4096,0.064516,0.049729,0.254,0.223,112,64,0,0,10,4,1,1,841,169,29,13,29,27,30,OAK,Boston Red Sox,Arizona Diamondbacks,Massachusetts,38250000,19150000,169,49,13,7,14884,5625,122,75,124,79,162,162,Stephen Drew,10000000,4650000,13,1,200.0,200.0,21,5,0.605284,0.43164900000000006,0.778,0.657,0.567009,0.21436900000000003,0.753,0.463,0.765,0.488,0.11155600000000002,0.095481,0.334,0.309,0.197136,0.12110399999999999,0.444,0.348,2B,2B,0.5987654320987654,0.5,4489,784,67,28,UFA,10000000,4650000,9500000,4650000,0.059,0.071,10000000,4650000,3289.0225,0.0,57.35,0.0,64,1,8,1,9500000,9500000,6875000,130700000,17750000,9500000,13750000,9500000,97,81,7.0225,4.064018289190207,2.65,2.015941043083901,8,1,16.11809565095832,16.06680235657077,16.11809565095832
TEX,CHW,6.3,6.3,0,0,2013,1,1,2,0,1,253009,229441,503,479,18769,17689,0.07398400000000001,0.07728400000000002,0.272,0.278,137,133,0,0,12,1,2,2,576,324,24,18,36,34,36,CHW,Texas Rangers,Chicago White Sox,Texas,50425000,42925000,289,729,17,27,15129,15876,123,126,134,135,162,162,A.J. Pierzynski,7500000,6000000,2,6,250.0,250.0,6,9,0.521284,0.6839289999999999,0.722,0.827,0.570025,0.605284,0.755,0.778,0.822,0.833,0.088209,0.10627600000000001,0.297,0.326,0.18062499999999998,0.251001,0.425,0.501,C,C,0.5617283950617284,0.5246913580246914,4900,5929,70,77,UFA,7500000,6000000,7500000,6000000,0.054,0.055,7500000,6000000,802.0224000000001,4891.6035999999995,28.32,69.94,1,16,1,4,7500000,7500000,4000000,33750000,900000,7500000,8000000,7500000,91,85,3.1684,10.6276,1.78,3.26,0,3,15.830413578506539,15.830413578506539,15.830413578506539
TEX,CHW,6.3,6.3,0,0,2013,1,1,2,0,0,253009,229441,503,479,18769,17689,0.07398400000000001,0.07728400000000002,0.272,0.278,137,133,0,0,12,1,2,2,576,324,24,18,36,34,36,CHW,Texas Rangers,Chicago White Sox,Texas,50425000,36925000,289,729,17,27,15129,15876,123,126,134,135,162,162,A.J. Pierzynski,7500000,2000000,2,6,250.0,250.0,6,9,0.521284,0.6839289999999999,0.722,0.827,0.570025,0.605284,0.755,0.778,0.822,0.833,0.088209,0.10627600000000001,0.297,0.326,0.18062499999999998,0.251001,0.425,0.501,C,C,0.5617283950617284,0.5246913580246914,4900,5929,70,77,UFA,7500000,2000000,7500000,2000000,0.054,0.016,7500000,2000000,802.0224000000001,4891.6035999999995,28.32,69.94,1,16,1,4,7500000,7500000,4000000,33750000,900000,7500000,8000000,7500000,91,85,3.1684,10.6276,1.78,3.26,0,3,15.830413578506539,15.830413578506539,15.830413578506539
SEA,ARI,6.3,6.3,2014,2013,2013,1,1,1,0,0,25,1225,5,35,0,9,0.0,0.007395999999999999,0.0,0.086,0,3,0,0,10,4,1,1,0,0,0,0,31,30,31,BAL,Seattle Mariners,Arizona Diamondbacks,Washington,0,0,0,0,0,0,1024,784,32,28,33,28,162,162,Joe Saunders,0,0,0,1,215.0,215.0,4,5,0.0,0.0576,0.0,0.24,0.039204,0.029928999999999997,0.198,0.173,0.204,0.173,0.0,0.023716,0.0,0.154,0.0,0.007395999999999999,0.0,0.086,SP,SP,0.4382716049382716,0.5,0,1,0,1,UFA,6500000,6000000,6500000,6000000,0.079,0.073,6500000,6000000,163.3284,1982.9209,12.78,44.53,0,0,0,0,6500000,6500000,6000000,28400000,17750000,6500000,6000000,6500000,71,81,3.85329732893367,0.2304,1.9629817444219062,0.48,0,1,15.687312734865866,15.687312734865866,15.687312734865866
SEA,ARI,6.3,6.3,2014,0,2013,1,1,1,0,0,25,1225,5,35,0,9,0.0,0.007395999999999999,0.0,0.086,0,3,0,0,10,4,1,1,0,0,0,0,31,29,31,BAL,Seattle Mariners,Arizona Diamondbacks,Washington,0,0,0,0,0,0,1024,784,32,28,33,28,162,162,Joe Saunders,0,0,0,1,215.0,215.0,4,5,0.0,0.0576,0.0,0.24,0.039204,0.029928999999999997,0.198,0.173,0.204,0.173,0.0,0.023716,0.0,0.154,0.0,0.007395999999999999,0.0,0.086,SP,SP,0.4382716049382716,0.5,0,1,0,1,UFA,6500000,5500000,6500000,5500000,0.079,0.084,6500000,5500000,163.3284,1982.9209,12.78,44.53,0,0,0,0,6500000,6500000,5500000,28400000,17750000,6500000,5500000,6500000,71,81,3.85329732893367,0.2304,1.9629817444219062,0.48,0,1,15.687312734865866,15.687312734865866,15.687312734865866
BOS,ATL,6.2,6.2,2015,2013,2013,2,2,2,1,1,10404,30976,102,176,484,2025,0.046655999999999996,0.065536,0.216,0.256,22,45,0,0,10,1,1,1,25,49,5,7,35,33,36,ATL,Boston Red Sox,Atlanta Braves,Massachusetts,15173500,10348500,16,81,4,9,1089,2209,33,47,36,62,162,162,David Ross,3100000,1675000,13,18,230.0,230.0,21,22,0.4637610000000001,0.5929,0.681,0.77,0.04161599999999999,0.0841,0.204,0.29,0.222,0.383,0.088804,0.10304100000000001,0.298,0.321,0.145924,0.201601,0.382,0.449,C,C,0.5987654320987654,0.5802469135802469,100,529,10,23,UFA,3100000,1675000,3100000,1625000,0.018,0.017,3100000,1675000,0.0,0.0,0.0,0.0,0,0,0,0,6200000,3100000,1625000,130700000,1000000,6200000,3250000,3100000,97,94,0.43560000000000004,1.0404,0.66,1.02,8,3,14.946912669455374,14.946912669455374,14.946912669455374
BOS,ATL,6.2,6.2,2015,2013,2013,2,2,2,1,2,10404,30976,102,176,484,2025,0.046655999999999996,0.065536,0.216,0.256,22,45,0,0,10,1,1,1,25,49,5,7,35,33,36,ATL,Boston Red Sox,Atlanta Braves,Massachusetts,15173500,12073500,16,81,4,9,1089,2209,33,47,36,62,162,162,David Ross,3100000,1725000,13,18,230.0,230.0,21,22,0.4637610000000001,0.5929,0.681,0.77,0.04161599999999999,0.0841,0.204,0.29,0.222,0.383,0.088804,0.10304100000000001,0.298,0.321,0.145924,0.201601,0.382,0.449,C,C,0.5987654320987654,0.5802469135802469,100,529,10,23,UFA,3100000,1725000,3100000,1625000,0.018,0.018,3100000,1725000,0.0,0.0,0.0,0.0,0,0,0,0,6200000,3100000,1625000,130700000,1000000,6200000,3250000,3100000,97,94,0.43560000000000004,1.0404,0.66,1.02,8,3,14.946912669455374,14.946912669455374,14.946912669455374
BAL,TEX,6.6,6.6,2014,2013,2013,1,1,2,1,1,1369,16,37,4,36,1,0.026244,0.0625,0.162,0.25,6,1,0,0,4,4,1,2,4,0,2,0,29,27,30,TEX,Baltimore Orioles,Texas Rangers,Maryland,21484313,8384313,1,0,1,0,900,441,30,21,31,29,162,162,Scott Feldman,2983606,4400000,7,2,225.0,225.0,12,6,0.210681,0.25,0.459,0.5,0.034225,0.016900000000000002,0.185,0.13,0.191,0.179,0.026244,0.0625,0.162,0.25,0.088209,0.0625,0.297,0.25,SP,SP,0.5246913580246914,0.5740740740740741,64,1,8,1,UFA,2983606,4400000,6000000,4400000,0.03,0.042,6000000,4400000,1831.8399999999997,437.2281,42.8,20.91,0,0,0,0,6000000,6000000,5750000,2000000,19000000,6000000,11500000,6000000,85,93,0.36,4.064018289190207,0.6,2.015941043083901,3,0,14.908643194054553,15.60727002719233,15.60727002719233
BAL,TEX,6.6,6.6,2014,2013,2013,1,1,2,1,2,1369,16,37,4,36,1,0.026244,0.0625,0.162,0.25,6,1,0,0,4,4,1,2,4,0,2,0,29,27,30,TEX,Baltimore Orioles,Texas Rangers,Maryland,21484313,14884313,1,0,1,0,900,441,30,21,31,29,162,162,Scott Feldman,2983606,6500000,7,2,225.0,225.0,12,6,0.210681,0.25,0.459,0.5,0.034225,0.016900000000000002,0.185,0.13,0.191,0.179,0.026244,0.0625,0.162,0.25,0.088209,0.0625,0.297,0.25,SP,SP,0.5246913580246914,0.5740740740740741,64,1,8,1,UFA,2983606,6500000,6000000,6500000,0.03,0.047,6000000,6500000,1831.8399999999997,437.2281,42.8,20.91,0,0,0,0,6000000,6000000,5750000,2000000,19000000,6000000,11500000,6000000,85,93,0.36,4.064018289190207,0.6,2.015941043083901,3,0,14.908643194054553,15.60727002719233,15.60727002719233
